USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,ANALYSIS,PEAK_TIME
2.825065e+22,98.976,0.0012862,2461.98,10.438,1551.136,39.292,0.00425309,31.189,101.695,0.15007086,33142600000000.0,3458964000000.0,1.457792e+23,26.273,816.569702,3.941,57.344,245,11123,"[{'isMostAccurate': True, 'time21_5': '2010-11-11T20:49Z', 'latitude': -22.0, 'longitude': -7.0, 'halfAngle': 25.0, 'speed': 877.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-07-18T20:56Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/802/-1', 'enlilList': [{'modelCompletionTime': '2010-11-11T18:56Z', 'au': 2.0, 'estimatedShockArrivalTime': '2010-11-15T01:07Z', 'estimatedDuration': 15.4, 'rmin_re': 6.2, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 4, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/6132/-1', 'impactList': None, 'cmeIDs': ['2010-11-11T17:00:00-CME-001']}]}]",2010.11.07_05:00_TAI
4.588038e+22,86.753,-0.00151539,18674.32,55.862,4522.074,60.822,-0.00257921,57.573,98.328,0.31014726,79871470000000.0,11263530000000.0,1.704055e+24,50.663,1936.116455,5.084,104.119,892,11302,"[{'isMostAccurate': True, 'time21_5': '2011-10-01T19:22Z', 'latitude': 38.0, 'longitude': 55.0, 'halfAngle': 23.0, 'speed': 330.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-08-08T16:29Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2726/-1', 'enlilList': [{'modelCompletionTime': '2011-10-03T09:21Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2722/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T10:24:00-CME-001', '2011-10-01T09:54:00-CME-001']}, {'modelCompletionTime': '2011-10-03T11:39Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T11:23Z', 'estimatedDuration': 14.5, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2727/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-10-02T01:54:00-CME-001']}, {'modelCompletionTime': '2011-10-03T12:05Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T10:48Z', 'estimatedDuration': 15.3, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2732/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'MESSENGER', 'arrivalTime': '2011-10-02T14:07Z'}, {'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'STEREO B', 'arrivalTime': '2011-10-04T01:05Z'}], 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-09-30T19:54:00-CME-001', '2011-10-02T01:54:00-CME-001']}]}]",2011.09.26_21:54_TAI
1.144735e+22,75.036,0.00224254,6196.744,22.149,522.652,36.284,0.00560095,38.47,77.714,-0.26414263,10867300000000.0,2398465000000.0,1.413755e+23,31.352,218.648026,3.49,38.525,902,11305,"[{'isMostAccurate': True, 'time21_5': '2011-10-01T20:38Z', 'latitude': 1.0, 'longitude': -4.0, 'halfAngle': 25.0, 'speed': 335.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-08-08T16:41Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2729/-1', 'enlilList': [{'modelCompletionTime': '2011-10-03T11:39Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T11:23Z', 'estimatedDuration': 14.5, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2727/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-10-02T01:54:00-CME-001']}, {'modelCompletionTime': '2011-10-03T12:05Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T10:48Z', 'estimatedDuration': 15.3, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2732/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'MESSENGER', 'arrivalTime': '2011-10-02T14:07Z'}, {'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'STEREO B', 'arrivalTime': '2011-10-04T01:05Z'}], 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-09-30T19:54:00-CME-001', '2011-10-02T01:54:00-CME-001']}]}, {'isMostAccurate': False, 'time21_5': '2011-10-01T18:00Z', 'latitude': 4.0, 'longitude': 27.0, 'halfAngle': 25.0, 'speed': 400.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-08-08T16:29Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2724/-1', 'enlilList': [{'modelCompletionTime': '2011-10-03T09:21Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2722/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T10:24:00-CME-001', '2011-10-01T09:54:00-CME-001']}]}]",2011.09.26_22:24_TAI
1.820037e+22,107.866,0.00216817,9903.51,42.988,1440.239,65.809,0.00472253,53.272,107.953,0.21869269,30993170000000.0,3229310000000.0,3.800225e+23,43.395,1058.503418,3.92,62.645,3437,11909,"[{'isMostAccurate': True, 'time21_5': '2013-12-07T12:15Z', 'latitude': -40.0, 'longitude': 60.0, 'halfAngle': 40.0, 'speed': 750.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-12-07T20:48Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/3732/-1', 'enlilList': [{'modelCompletionTime': '2013-12-07T10:11Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/3730/-1', 'impactList': None, 'cmeIDs': ['2013-12-07T07:39:00-CME-001']}]}]",2013.12.02_19:39_TAI
1.604887e+22,106.806,-0.00086399,8788.551,40.544,1207.917,63.531,-0.00213825,52.558,107.518,0.21496385,28037540000000.0,3042860000000.0,3.156814e+23,41.779,1343.63562,3.896,23.366,3879,12014,"[{'isMostAccurate': True, 'time21_5': '2014-04-01T00:40Z', 'latitude': -3.0, 'longitude': 80.0, 'halfAngle': 22.0, 'speed': 215.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'CME associated with M1.4 class flare', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-03-31T17:53Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5056/-1', 'enlilList': []}]",2014.03.26_20:54_TAI
2.033349e+22,104.832,-0.00311407,9115.28,35.368,1600.558,58.931,-0.00743501,48.236,106.627,0.48361099,34805380000000.0,8304494000000.0,3.94845e+23,39.322,1411.393921,4.073,101.562,3941,12030,"[{'isMostAccurate': True, 'time21_5': '2014-04-10T10:00Z', 'latitude': 12.0, 'longitude': 41.0, 'halfAngle': 28.0, 'speed': 440.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This CME is very faint and the measurements are based on POS measurements done using STEREOCat tool and  the Ice Cream Cone Calculator Tool for SOHO only.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-10T18:49Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5188/-1', 'enlilList': [{'modelCompletionTime': '2014-04-10T13:19Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5186/-1', 'impactList': None, 'cmeIDs': ['2014-04-10T00:48:00-CME-001']}]}]",2014.04.05_12:48_TAI
4.898356e+21,126.276,0.00346581,2587.556,9.737,385.431,55.688,0.01190274,34.259,127.951,0.46291459,8533069000000.0,1918364000000.0,2.692755e+22,27.346,306.988861,3.008,27.158,3999,12037,"[{'isMostAccurate': True, 'time21_5': '2014-04-18T02:32Z', 'latitude': -46.0, 'longitude': 51.0, 'halfAngle': 34.0, 'speed': 744.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'measurement based on C3 images and a longitude of ~50 (assuming source is filament). STA and C3 images combined give long ~90 - too far west!', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-18T04:03Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5244/-1', 'enlilList': [{'modelCompletionTime': '2014-04-18T00:41Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5257/-1', 'impactList': None, 'cmeIDs': ['2014-04-18T00:12:00-CME-001']}]}]",2014.04.13_12:12_TAI
3.490974e+22,108.411,0.00728643,4748.592,22.902,2647.956,53.85,0.0251504,41.622,108.431,0.24240938,60984840000000.0,11852850000000.0,3.930995e+23,33.609,2546.460449,4.174,454.178,4000,12038,"[{'isMostAccurate': True, 'time21_5': '2014-04-22T13:48Z', 'latitude': 63.0, 'longitude': 10.0, 'halfAngle': 21.0, 'speed': 240.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-22T13:02Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5284/-1', 'enlilList': []}]",2014.04.17_09:28_TAI
3.948193e+22,109.14,0.00033028,9875.473,42.317,3718.517,67.462,0.00075354,52.538,113.164,0.3334429,76098470000000.0,13042060000000.0,8.290823e+23,43.29,2385.120605,4.628,20.878,4197,12085,"[{'isMostAccurate': True, 'time21_5': '2014-06-13T06:13Z', 'latitude': -51.0, 'longitude': 40.0, 'halfAngle': 12.0, 'speed': 285.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'based on STA only and using flare source as location, should be remeasured with additional images', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-06-13T00:33Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5766/-1', 'enlilList': []}]",2014.06.08_06:39_TAI
2.31125e+22,118.419,-0.00207195,4319.32,17.085,1626.535,56.281,-0.00690121,38.533,116.738,0.44930273,35896900000000.0,9510305000000.0,2.23404e+23,30.075,2024.382935,3.768,80.694,4294,12106,"[{'isMostAccurate': True, 'time21_5': '2014-07-11T12:52Z', 'latitude': 42.0, 'longitude': 82.0, 'halfAngle': 20.0, 'speed': 815.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-07-11T15:41Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5982/-1', 'enlilList': [{'modelCompletionTime': '2014-07-11T15:17Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5983/-1', 'impactList': None, 'cmeIDs': ['2014-07-11T09:24:00-CME-001']}]}]",2014.07.06_21:24_TAI
