USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,GOES_CLASS,PEAK_TIME
7.798223e+21,93.537,-0.00983423,11067.84,41.703,539.274,53.09,-0.02417454,51.229,91.798,0.24000509,11523120000000.0,1756251000000.0,1.988571e+23,41.937,651.614441,3.058,133.037,115,11099,C4.4,2010.08.09_10:05_TAI
1.06104e+22,107.346,-0.00888319,5650.244,25.736,698.492,51.285,-0.02533618,41.056,106.869,0.1550017,14861020000000.0,4523309000000.0,1.307683e+23,33.985,472.383636,3.821,154.807,115,11099,C4.5,2010.08.13_05:48_TAI
3.857719e+22,96.88,0.00189583,9366.308,36.315,2784.076,51.719,0.00466594,46.75,102.801,0.09522747,58759350000000.0,12763790000000.0,7.670304e+23,40.566,1542.819458,4.509,116.899,393,11164,M3.7,2011.03.02_20:12_TAI
2.21169e+22,113.156,0.00896733,7016.509,33.178,1867.396,62.685,0.02344805,46.945,115.355,0.01878187,38311870000000.0,7817213000000.0,3.305365e+23,38.628,1347.846802,4.026,318.071,637,11226,M2.5,2011.06.02_06:41_TAI
2.146475e+22,104.131,-0.00092702,8002.722,32.904,1910.298,59.501,-0.00229562,45.076,110.856,0.10114371,37831430000000.0,3376176000000.0,3.436341e+23,38.561,900.547852,4.552,29.973,750,11261,M6.0,2011.07.29_13:48_TAI
2.250811e+22,106.914,-0.00714887,7758.053,33.652,2198.804,62.378,-0.0202061,46.431,111.16,0.15302804,43189520000000.0,11179280000000.0,3.836853e+23,39.75,975.374207,4.76,266.224,750,11261,M9.3,2011.07.30_03:57_TAI
2.401837e+22,81.789,0.02521548,20500.96,64.214,2085.173,60.445,0.04287555,61.04,90.386,0.03088921,39390090000000.0,36923720000000.0,9.655496e+23,54.026,1047.463623,4.704,894.242,753,11263,X6.9,2011.08.04_08:05_TAI
2.822564e+22,91.559,-0.0007207,5370.135,18.764,1618.078,44.888,-0.00180884,36.749,94.502,-0.05573086,32306560000000.0,1916711000000.0,2.919322e+23,31.607,763.843323,4.1,29.5,833,1283,X2.1,2011.09.01_22:20_TAI
2.892315e+22,98.372,-0.00137968,5745.205,27.611,1830.029,50.296,-0.00376654,42.356,100.988,0.04067737,40621070000000.0,1005692000000.0,3.524092e+23,36.015,1078.513672,4.153,63.725,833,11283,X1.8,2011.09.02_22:38_TAI
8.559768e+22,84.413,-0.00521059,8205.402,29.628,5115.192,43.951,-0.01222918,42.373,89.238,0.07707317,104300200000000.0,18652230000000.0,1.406853e+24,36.731,2496.382324,4.827,672.682,1321,11402,M8.7,2012.01.18_03:59_TAI
3.770232e+22,59.984,-0.02125084,14685.68,43.299,2367.957,42.245,-0.03296098,49.934,76.547,0.03444644,35745360000000.0,37554820000000.0,9.004644e+23,44.248,1151.275513,4.364,981.066,1449,11429,M6.3,2012.03.04_03:53_TAI
4.937669e+22,85.909,-0.02836061,16570.61,42.491,4624.714,60.39,-0.04345043,49.639,103.961,0.03776059,71037580000000.0,60229640000000.0,1.347546e+24,44.301,1590.011353,5.016,1736.577,1449,11430,C8.0,2012.03.05_15:52_TAI
5.089555e+22,84.809,-0.02794068,16033.82,43.688,4799.314,58.723,-0.04443142,50.178,102.077,0.02842564,72467740000000.0,58095760000000.0,1.388898e+24,44.921,1631.217529,5.025,1822.431,1449,11429,M8.4,2012.03.05_17:44_TAI
5.057177e+22,96.906,-0.02911616,15217.64,51.431,4804.248,64.678,-0.05668519,53.913,106.024,0.0183693,86172590000000.0,88793800000000.0,1.467547e+24,47.394,2381.836914,5.097,2114.241,1449,11429,M7.9,2012.03.08_17:41_TAI
4.365546e+22,106.317,-0.02319312,17714.73,49.998,4775.518,72.243,-0.04309338,54.914,115.928,-0.13505916,85417400000000.0,47288770000000.0,1.473406e+24,47.035,2407.526367,5.001,1452.562,1638,11476,M5.1,2012.05.12_01:47_TAI
3.277395e+22,98.189,-0.00942835,12308.43,48.821,2915.589,65.87,-0.0203168,54.446,105.976,-0.05666989,60061500000000.0,20601430000000.0,8.531543e+23,46.753,1548.03125,4.812,492.084,1807,11515,X1.1,2012.07.01_23:08_TAI
3.890291e+22,103.802,-0.0089691,13192.73,50.583,4272.81,72.015,-0.01953502,56.912,110.559,-0.08370759,83121530000000.0,30734960000000.0,1.102603e+24,48.157,1878.231567,5.116,564.425,1807,11515,M6.9,2012.07.03_16:32_TAI
1.050607e+23,79.031,0.00917715,9872.214,28.13,6387.198,42.93,0.01939712,41.375,89.301,0.05930536,114554900000000.0,56494550000000.0,1.940652e+24,35.483,3591.179688,4.888,1358.338,1834,11520,X1.4,2012.07.07_16:49_TAI
3.044239e+22,103.674,-0.0047164,6649.706,26.304,1985.68,52.579,-0.01209176,41.69,106.085,0.01628011,41014190000000.0,4055504000000.0,4.099575e+23,34.473,1375.289673,4.263,218.935,2040,11577,C3.7,2012.09.22_23:57_TAI
1.804895e+22,97.747,-0.00681582,9615.535,40.408,1165.956,56.263,-0.01689973,50.098,98.889,0.5071246,26427650000000.0,8091986000000.0,3.78754e+23,41.118,1675.281982,3.275,202.143,2739,11745,M5.0,2013.05.17_13:32_TAI
2.167364e+22,113.877,0.00567266,9534.415,33.426,1945.998,64.398,0.0125143,47.019,120.002,-0.25853595,38689660000000.0,9139867000000.0,4.144947e+23,38.302,1214.466187,4.455,185.694,2790,11762,M5.9,2013.06.02_22:49_TAI
3.159558e+22,106.733,-0.00703145,14058.98,50.984,4022.145,76.312,-0.01578098,57.877,116.488,0.33759594,72227920000000.0,25390120000000.0,9.718231e+23,48.417,1837.673828,4.94,365.973,3291,11875,X1.0,2013.10.23_02:03_TAI
3.379014e+22,105.562,-0.00872081,14805.53,50.475,4347.495,73.471,-0.01798568,57.493,117.64,0.37129229,75970360000000.0,32685460000000.0,1.06464e+24,48.237,1890.927612,4.951,472.197,3291,11875,M5.1,2013.10.23_04:41_TAI
3.71755e+22,105.831,-0.01333312,14430.93,48.799,3811.845,70.722,-0.02563197,55.16,115.142,0.16245845,72513390000000.0,38429560000000.0,1.070437e+24,46.475,1984.65625,5.002,744.655,3291,11875,X2.3,2013.10.24_21:54_TAI
6.755101e+22,88.241,0.01041669,11288.01,33.924,5406.209,51.317,0.02137467,44.402,96.714,-0.02213736,95194070000000.0,35249710000000.0,1.430784e+24,38.926,2417.908936,4.999,994.159,3341,11890,X1.1,2013.11.05_05:14_TAI
1.535128e+22,104.491,0.00994968,11467.28,48.402,1537.411,68.336,0.02259624,56.913,105.72,0.25466239,30846020000000.0,3450813000000.0,4.00783e+23,46.796,824.192078,4.066,261.846,3364,11893,X1.0,2013.11.14_10:26_TAI
2.552539e+22,117.35,-0.0027676,9549.397,40.178,2644.741,74.645,-0.00649763,52.11,121.911,0.25666401,51701630000000.0,5339431000000.0,5.187961e+23,42.475,1495.141113,4.646,113.212,3535,11936,M1.9,2013.12.30_22:52_TAI
1.338186e+22,107.055,0.00098682,5866.738,28.722,997.635,59.228,0.00254251,44.371,109.135,0.01947808,21532370000000.0,2388163000000.0,1.638976e+23,36.923,476.707977,3.951,20.759,3894,12017,X1.0,2014.03.24_17:48_TAI
4.990133e+21,122.667,0.0039383,2477.438,9.672,403.943,54.977,0.01426766,34.674,124.144,0.35164124,8985597000000.0,1534279000000.0,2.7147e+22,27.528,303.22757,3.03,32.495,3999,12036,M7.3,2014.04.13_13:03_TAI
3.510235e+22,117.901,0.00269132,5688.833,25.266,2909.229,61.662,0.00791818,43.114,118.586,0.42827892,61587190000000.0,13320290000000.0,4.42694e+23,34.057,2678.929443,4.157,157.698,4000,12035,X1.3,2014.04.20_00:27_TAI
1.03971e+22,111.341,-0.00633769,8278.537,45.66,887.457,74.577,-0.01534883,57.002,111.002,0.0858895,19606160000000.0,3571452000000.0,1.950383e+23,44.851,667.745178,4.095,112.431,4071,12051,M1.8,2014.05.01_09:03_TAI
1.732345e+22,110.082,-0.01051754,10015.41,48.894,1864.601,76.592,-0.02343101,57.771,115.222,0.16422865,38906080000000.0,11641010000000.0,3.843563e+23,47.13,893.619629,4.451,303.915,4071,12051,M1.0,2014.05.01_22:09_TAI
3.882487e+22,107.654,-0.00044745,8765.767,40.278,3498.174,66.771,-0.0011596,51.773,109.833,0.30959707,74018320000000.0,12929380000000.0,7.64521e+23,42.722,2217.970215,4.698,29.384,4197,12085,M3.1,2014.06.07_22:16_TAI
2.594112e+22,106.508,0.00121752,2760.915,9.098,1443.347,44.159,0.00456304,31.783,105.716,0.04376567,33720180000000.0,1009328000000.0,1.608509e+23,25.767,1131.166504,2.418,53.409,4639,12182,C3.0,2014.10.05_16:47_TAI
1.340202e+23,81.007,-0.00449762,13401.56,32.416,8679.104,44.474,-0.00850522,43.106,92.347,0.02048686,153211700000000.0,30758990000000.0,3.189004e+24,38.089,4226.903809,5.025,805.853,4698,12192,M4.0,2014.10.19_07:48_TAI
5.696333e+22,93.633,0.00553219,3925.771,10.548,3104.766,36.709,0.01641056,30.647,95.158,0.14825273,64519120000000.0,21184000000000.0,4.50679e+23,25.312,1995.161377,4.465,478.208,4920,12242,M8.7,2014.12.12_04:51_TAI
5.433468e+22,112.055,0.00327549,6538.112,23.431,4251.919,55.287,0.00923293,41.012,115.656,0.40223071,87259610000000.0,17897910000000.0,7.581474e+23,33.184,3892.098389,4.809,285.99,4920,12242,X1.8,2014.12.15_00:28_TAI
2.336957e+22,100.441,0.01183172,8927.247,38.718,1949.529,59.471,0.02695722,48.852,106.624,0.05052265,40888690000000.0,17123140000000.0,4.217457e+23,41.407,974.658203,4.662,420.854,4941,12241,M1.0,2014.12.16_12:17_TAI
1.092364e+22,100.096,0.00242598,9920.88,53.827,1076.533,70.632,0.00619221,59.758,102.715,0.16124071,23399650000000.0,1614234000000.0,2.592648e+23,50.064,560.970032,4.041,47.738,5026,12257,M5.6,2015.01.08_04:24_TAI
9.924534e+21,119.534,0.01114317,5824.082,24.319,826.785,66.704,0.03033973,43.67,120.186,0.44264308,16867800000000.0,9426936000000.0,1.213023e+23,34.283,594.826965,3.784,174.758,5144,12280,M2.4,2015.02.04_23:35_TAI
1.092543e+22,111.241,-0.00096645,2341.637,10.71,641.308,46.53,-0.00351408,33.348,111.167,0.25945821,14062900000000.0,2460428000000.0,5.720161e+22,27.185,494.187134,1.711,17.776,5233,12290,M8.2,2015.02.26_01:35_TAI
2.867138e+22,102.472,0.03381785,9834.059,33.382,2929.955,56.167,0.07360791,44.835,109.174,0.07488164,48992490000000.0,52770820000000.0,5.571162e+23,38.97,1170.865967,4.914,1442.534,5298,12297,C9.1,2015.03.10_02:13_TAI
2.38148e+22,109.058,0.06114773,19202.87,47.759,3856.612,77.561,0.10802784,55.326,122.643,0.37099651,55855300000000.0,65273810000000.0,8.877336e+23,46.589,1371.897705,4.935,2128.491,5298,12297,M1.0,2015.03.12_23:34_TAI
7.395804e+22,73.678,-0.00670602,8345.408,30.669,4414.886,39.447,-0.01442998,41.871,80.546,-0.16564719,78263310000000.0,12270590000000.0,1.148727e+24,36.373,2781.876465,5.053,695.019,5447,12321,C5.2,2015.04.13_14:19_TAI
3.331821e+21,111.452,0.0020285,2048.252,3.667,183.327,43.732,0.00681312,28.459,111.454,-0.23682117,3928703000000.0,825194600000.0,1.401976e+22,23.463,131.244629,0.0,10.455,5446,12322,M1.1,2015.04.18_10:07_TAI
6.727079e+22,92.607,-0.00520696,10248.66,35.596,4758.139,53.137,-0.01074173,45.515,98.785,-0.01057224,91528210000000.0,17617910000000.0,1.281023e+24,39.364,2559.837402,4.925,490.064,5541,12345,C9.2,2015.05.08_18:18_TAI
6.426306e+21,110.851,0.01712391,10140.42,42.844,549.323,67.279,0.03909419,51.316,115.864,-1.03144717,11942670000000.0,9892990000000.0,1.347501e+23,42.757,447.227448,3.881,171.342,5653,12365,M1.2,2015.06.13_01:27_TAI
2.765088e+22,102.143,0.00059636,8151.606,36.576,1847.229,57.549,0.00155337,47.711,103.477,0.35031325,41925050000000.0,8524271000000.0,4.851319e+23,40.389,1598.741211,4.221,26.724,5673,12367,M3.8,2015.06.16_09:44_TAI
