USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,GOES_CLASS,PEAK_TIME
8.791259e+21,105.781,-0.01005683,7081.965,29.832,594.301,52.214,-0.02745853,43.403,105.84,0.17125115,12600250000000.0,3685726000000.0,1.347478e+23,35.571,471.387878,3.31,144.084,115,11099,C4.4,2010.08.12_22:05_TAI
1.742542e+22,110.305,0.0269153,13063.93,52.876,2575.372,83.372,0.06064697,59.751,119.75,0.09912507,44819850000000.0,26280620000000.0,5.098315e+23,49.919,776.300354,4.728,790.906,377,11158,X2.2,2011.02.13_13:56_TAI
2.760337e+22,91.339,-0.00436145,10385.64,42.248,1804.829,52.444,-0.00871083,48.924,96.108,0.11228573,35811580000000.0,6303004000000.0,5.487936e+23,41.769,967.674744,4.254,173.529,401,11166,M2.0,2011.03.06_02:30_TAI
5.712703e+22,93.323,0.00775337,10983.51,34.062,4354.476,53.287,0.01605595,44.227,103.374,0.05254352,82943270000000.0,39328250000000.0,1.188865e+24,38.558,2116.946533,5.082,631.9,393,11164,M3.7,2011.03.06_08:12_TAI
2.31809e+22,114.006,0.00886903,4568.461,18.244,1608.422,52.416,0.02731529,37.849,115.458,0.12027697,33471830000000.0,18802040000000.0,2.251023e+23,30.918,1095.482422,4.303,329.059,637,11226,M2.5,2011.06.05_18:41_TAI
2.055033e+22,111.825,0.03330122,14011.66,46.641,2840.259,78.565,0.07212018,55.638,120.666,0.07327458,45647720000000.0,42342420000000.0,5.932266e+23,45.41,1273.533447,4.784,1061.609,750,11261,M6.0,2011.08.02_01:48_TAI
1.960747e+22,106.54,0.03188976,11877.49,45.542,2484.24,71.944,0.07886149,53.843,112.535,0.26985049,41613500000000.0,39625910000000.0,5.16451e+23,44.659,1256.206299,4.739,1044.103,750,11261,M9.3,2011.08.02_15:57_TAI
3.75099e+22,80.869,0.01825802,11196.08,38.582,2622.276,48.258,0.03897979,47.535,87.791,0.03878995,48874700000000.0,48142670000000.0,8.307253e+23,42.169,1183.951782,4.685,1020.039,753,11263,X6.9,2011.08.07_20:05_TAI
1.787399e+22,110.766,0.00060373,7682.337,38.459,1760.535,68.298,0.00188929,51.739,110.738,0.48191121,38384970000000.0,8433082000000.0,3.3306e+23,41.67,1438.341309,4.367,19.707,833,1283,X2.1,2011.09.05_10:20_TAI
1.610171e+22,109.015,0.0083264,9216.73,39.491,1661.601,68.339,0.02405243,51.496,110.552,0.3638669,34132540000000.0,13168720000000.0,3.489689e+23,41.612,1297.287842,4.352,237.386,833,11283,X1.8,2011.09.06_10:38_TAI
