USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,GOES_CLASS,PEAK_TIME
5.878462e+21,88.218,-0.01450822,12888.47,51.825,413.083,57.686,-0.03174072,55.98,88.227,0.3171075,8265300000000.0,3038077000000.0,1.646432e+23,45.621,586.948486,2.469,139.555,115,11099,C4.4,2010.08.11_10:05_TAI
2.494544e+22,86.782,0.00458476,4399.91,14.993,1373.929,42.439,0.01126538,34.809,90.294,0.16083021,24574440000000.0,3652946000000.0,2.079972e+23,27.339,525.984985,4.218,163.195,115,11099,C4.5,2010.08.15_05:48_TAI
4.912e+21,132.987,0.00628129,5727.404,27.099,463.895,78.903,0.01370362,47.169,132.565,0.69240129,8700122000000.0,3251848000000.0,5.571575e+22,36.054,215.074188,3.39,46.01,377,11158,X2.2,2011.02.12_01:56_TAI
4.161372e+22,99.397,0.00591,10545.13,36.417,3154.34,55.728,0.01337652,46.71,106.122,0.07974259,64601240000000.0,25967240000000.0,8.920525e+23,39.843,1805.132446,4.843,376.444,393,11164,M3.7,2011.03.04_20:12_TAI
1.957521e+22,117.596,0.00640991,6525.914,29.625,1606.626,63.467,0.01740425,45.037,119.127,0.46801034,32626040000000.0,7967089000000.0,2.724466e+23,36.311,1286.271851,4.103,201.496,637,11226,M2.5,2011.06.04_06:41_TAI
1.805048e+22,105.829,-0.01013747,10589.5,45.961,2097.207,70.784,-0.02730567,55.369,110.972,0.32835844,42048970000000.0,10072450000000.0,4.434026e+23,45.801,1085.207275,4.507,319.604,750,11261,M6.0,2011.07.31_13:48_TAI
2.130202e+22,106.936,-0.00416227,11788.92,47.943,2863.052,76.052,-0.01110326,57.071,113.772,0.330982,52743840000000.0,6708512000000.0,5.853231e+23,46.99,1314.111206,4.748,155.598,750,11261,M9.3,2011.08.01_03:57_TAI
2.671171e+22,93.075,0.01251469,12886.77,50.772,2191.133,59.644,0.02610685,56.074,98.539,-0.03182482,45352010000000.0,21956240000000.0,7.338567e+23,48.52,1071.278809,4.652,536.617,753,11263,X6.9,2011.08.06_08:05_TAI
2.4078e+22,106.381,-0.00310203,5561.82,33.242,1832.715,57.932,-0.00993563,46.765,106.595,0.25068381,42962550000000.0,5814293000000.0,3.202128e+23,39.114,1217.265503,4.05,134.473,833,1283,X2.1,2011.09.03_22:20_TAI
2.111949e+22,109.632,-0.0020324,7444.827,39.344,1901.399,67.571,-0.0062139,51.448,111.361,0.43011335,40194080000000.0,8712329000000.0,3.745121e+23,41.541,1425.852661,4.266,76.985,833,11283,X1.8,2011.09.04_22:38_TAI
6.54161e+22,99.272,-0.00765515,9727.869,37.385,4813.644,54.405,-0.01770339,47.532,103.385,0.24432655,98623960000000.0,16393640000000.0,1.311386e+24,40.277,3019.406006,4.713,777.036,1321,11402,M8.7,2012.01.20_03:59_TAI
8.390047e+22,91.707,-0.00819431,4489.131,13.597,4621.652,40.121,-0.02253082,32.342,96.178,0.04811291,92835970000000.0,39309720000000.0,7.396223e+23,27.216,2503.398926,4.69,1016.57,1321,11402,X1.8,2012.01.24_18:37_TAI
3.751544e+22,58.864,-0.02169055,16351.77,44.911,2289.149,40.596,-0.03189428,49.942,75.485,0.06790796,32617650000000.0,34263410000000.0,9.614055e+23,44.221,1146.399658,4.381,960.284,1449,11429,X5.4,2012.03.04_00:24_TAI
3.757521e+22,58.889,-0.02168217,16023.09,45.276,2334.942,41.054,-0.03194453,49.996,75.036,0.07664304,33436440000000.0,34493020000000.0,9.470386e+23,44.381,1146.136597,4.314,964.878,1449,11430,X1.3,2012.03.04_01:14_TAI
5.490683e+22,87.869,-0.02941306,17270.46,46.197,5196.232,59.119,-0.04644121,51.314,104.912,0.04350755,80776070000000.0,73449280000000.0,1.609094e+24,45.885,1820.690308,5.128,2063.444,1449,11429,M6.3,2012.03.06_03:53_TAI
5.652392e+22,90.408,-0.02921071,16107.17,52.89,5870.174,63.439,-0.05620049,55.409,102.833,-0.02573578,101285900000000.0,89938060000000.0,1.759626e+24,48.885,2318.640869,5.284,2402.785,1449,11430,C8.0,2012.03.07_15:52_TAI
5.61309e+22,91.453,-0.03175253,16908.1,53.43,5800.707,65.091,-0.05855335,55.289,104.65,-0.06163998,97555060000000.0,98730950000000.0,1.773697e+24,48.856,2328.452148,5.298,2508.1,1449,11429,M8.4,2012.03.07_17:44_TAI
5.126201e+22,104.847,-0.02326525,11489.23,39.638,4204.927,59.61,-0.04732573,47.305,110.69,-0.00977198,79361010000000.0,79494430000000.0,1.113086e+24,40.968,2326.515381,4.814,1697.153,1449,11429,M7.9,2012.03.10_17:41_TAI
4.306877e+22,103.819,-0.010703,9258.856,35.133,3291.93,54.902,-0.02487975,45.501,108.36,0.01828739,68773010000000.0,34481670000000.0,8.22196e+23,39.003,1858.52832,4.63,715.667,1638,11476,M5.1,2012.05.14_01:47_TAI
1.849545e+22,88.444,0.00050655,6780.38,23.183,1151.938,47.326,0.00104145,40.461,93.919,0.08452714,20589850000000.0,2555241000000.0,2.24774e+23,33.562,509.0495,4.226,12.643,1750,11504,M1.2,2012.06.10_13:17_TAI
2.844661e+22,104.464,0.00393358,7028.989,31.276,2290.125,61.941,0.00852288,45.729,113.939,0.0105689,45048330000000.0,4706138000000.0,3.836514e+23,38.27,1039.013184,4.701,161.662,1750,11504,M1.9,2012.06.11_14:35_TAI
4.128111e+22,104.503,-0.00879087,12433.95,50.476,4493.257,71.183,-0.01906852,56.523,110.85,-0.14302132,87164700000000.0,21732410000000.0,1.103454e+24,47.823,1871.621094,5.001,587.415,1807,11515,X1.1,2012.07.03_23:08_TAI
5.414604e+22,110.633,-0.01471489,13963.61,37.904,6290.683,70.612,-0.02585274,48.38,124.467,-0.26489484,100934200000000.0,37998920000000.0,1.352028e+24,41.153,2230.945068,5.27,1072.818,1807,11515,M6.9,2012.07.05_16:32_TAI
1.094139e+23,95.016,0.01221242,11706.31,39.436,8897.533,55.871,0.02648362,48.707,102.954,0.17599826,173029400000000.0,97600780000000.0,2.588181e+24,42.393,4722.078125,5.272,2033.074,1834,11520,X1.4,2012.07.09_16:49_TAI
1.01848e+23,94.478,0.00649285,11548.21,37.553,7234.797,51.802,0.01309877,46.399,100.362,-0.01038393,141095500000000.0,54088920000000.0,2.265068e+24,40.597,4220.839844,5.213,958.909,1834,11520,M1.8,2012.07.14_17:15_TAI
1.995639e+22,112.725,-0.00553995,7928.76,32.192,1654.288,63.33,-0.01431649,47.703,114.698,0.13814138,33572490000000.0,2357962000000.0,3.397843e+23,37.881,1605.706665,3.537,178.769,2040,11577,C3.7,2012.09.24_23:57_TAI
1.280799e+22,121.545,-0.00404033,4060.359,17.607,1149.222,60.216,-0.01122131,37.958,126.207,-0.04997303,23887220000000.0,6564698000000.0,1.056574e+23,30.905,447.843964,4.164,79.158,2220,11618,M3.5,2012.11.18_15:30_TAI
2.132021e+22,97.24,-0.01020917,5075.43,17.416,1407.987,46.044,-0.02626221,36.221,98.348,0.06382632,27125480000000.0,7285777000000.0,2.165352e+23,30.915,695.434753,4.086,327.97,2635,11719,M6.5,2013.04.08_07:16_TAI
2.24688e+22,112.117,-0.00317442,5811.741,19.754,1381.828,52.109,-0.00866276,37.711,112.376,0.02307764,30159570000000.0,1303221000000.0,2.657316e+23,31.019,1413.299438,3.755,109.273,2739,11745,M5.0,2013.05.19_13:32_TAI
3.285566e+22,100.302,0.01420958,7690.008,23.428,2541.718,50.214,0.03050569,38.521,106.911,-0.15986235,45346730000000.0,26746080000000.0,4.671686e+23,32.917,1034.139771,4.495,650.003,2790,11762,M5.9,2013.06.04_22:49_TAI
2.653608e+22,106.413,0.00570412,4565.958,15.055,1781.086,49.531,0.01442648,34.8,109.462,0.09916607,35847550000000.0,8852231000000.0,2.312792e+23,29.268,828.093689,4.174,217.561,3291,11875,M4.3,2013.10.19_21:20_TAI
4.730682e+22,77.723,0.00492522,8655.262,24.868,2393.824,38.876,0.01057467,39.388,81.853,0.0105865,46113000000000.0,11105000000000.0,7.777686e+23,33.158,1030.434692,4.287,333.255,3295,11877,M9.3,2013.10.21_00:30_TAI
3.68243e+22,104.909,-0.01393301,14633.71,48.037,3662.134,69.595,-0.02647889,54.378,114.642,0.13695134,68566700000000.0,37014470000000.0,1.059087e+24,46.137,1922.695923,4.959,759.238,3291,11875,X1.0,2013.10.25_02:03_TAI
