,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
0,2.250927e+22,96.557,-0.00315522,10772.19,44.263,1582.294,57.767,-0.00632061,51.059,99.24,0.16895668,32049530000000.0,2885691000000.0,4.721677e+23,43.601,933.591309,4.114,104.135,401,11166,M2.0,2011.03.06_18:30_TAI
1,6.182489e+22,84.346,0.00481072,8749.607,26.287,4018.602,45.817,0.01038011,40.058,91.935,-0.06470862,72994350000000.0,25714720000000.0,1.014949e+24,34.434,1829.16748,4.682,420.193,393,11164,M3.7,2011.03.07_00:12_TAI
2,2.223555e+22,114.192,0.01123875,3726.538,12.338,1454.338,49.401,0.03304917,33.489,115.129,-0.2509439,29952210000000.0,21448440000000.0,1.669103e+23,27.86,925.218018,4.061,379.027,637,11226,M2.5,2011.06.06_10:41_TAI
3,1.996495e+22,107.33,0.03434497,12210.14,47.128,2634.373,72.854,0.0779027,54.272,114.574,0.17483903,42169470000000.0,38823020000000.0,5.207643e+23,45.409,1254.823242,4.751,1102.92,750,11261,M6.0,2011.08.02_17:48_TAI
4,2.302149e+22,107.503,0.03098284,10833.19,41.741,2773.302,65.894,0.07781459,50.604,117.025,0.17229694,48740000000000.0,51438310000000.0,5.391658e+23,42.552,1290.551147,4.761,1161.113,750,11261,M9.3,2011.08.03_07:57_TAI
5,1.532956e+22,115.839,0.01707721,10912.35,35.895,1618.673,68.677,0.03890584,48.385,122.335,0.29119644,28033640000000.0,17133420000000.0,3.351441e+23,38.976,1194.014893,4.317,394.91,833,11283,X1.8,2011.09.07_02:38_TAI
6,6.123091e+22,70.384,-0.00573186,14479.37,38.16,4769.536,45.127,-0.00980129,46.362,85.583,0.04379204,72419170000000.0,19067060000000.0,1.54032e+24,41.136,1934.485474,4.749,459.122,892,11302,X1.9,2011.09.23_13:40_TAI
7,6.19606e+22,109.719,-0.00910937,7367.18,30.622,4956.341,56.672,-0.02288473,43.969,114.16,0.18129078,102823900000000.0,18638480000000.0,9.462048e+23,36.968,3196.736328,4.758,880.949,1321,11402,M8.7,2012.01.22_07:59_TAI
8,3.744806e+22,65.219,-0.01928136,13499.94,39.818,2355.467,44.75,-0.03080918,48.157,82.01,-0.01325161,37984980000000.0,34419100000000.0,8.220401e+23,42.818,1214.198608,4.507,883.993,1449,11429,X1.1,2012.03.04_08:09_TAI
9,5.531399e+22,86.74,-0.03008175,16793.87,46.119,5186.831,58.727,-0.04864246,51.197,103.338,0.04886248,82017970000000.0,77854440000000.0,1.5983e+24,46.055,1841.764648,5.176,2155.718,1449,11429,X5.4,2012.03.06_04:24_TAI
10,5.568466e+22,87.198,-0.02879956,16596.65,46.316,5249.047,58.747,-0.0468534,51.361,103.878,0.03615398,83600780000000.0,76589300000000.0,1.599146e+24,46.153,1865.263306,5.208,2089.466,1449,11430,X1.3,2012.03.06_05:14_TAI
11,4.991782e+22,105.09,-0.02709252,13044.64,44.408,4378.237,63.487,-0.05174263,50.473,112.159,0.11714152,80202440000000.0,78403690000000.0,1.209015e+24,43.095,2308.07666,4.873,1890.733,1449,11429,M8.4,2012.03.09_21:44_TAI
12,5.660443e+22,80.878,-0.01341124,8129.618,25.859,3181.586,40.89,-0.0310905,39.835,85.538,-0.07193723,60571790000000.0,52487160000000.0,8.983223e+23,33.201,1666.508301,4.538,1115.828,1449,11429,M7.9,2012.03.12_21:41_TAI
13,4.559899e+22,71.939,-0.00237371,6308.05,18.028,1942.855,32.637,-0.00596946,34.991,74.801,-0.10160011,38824760000000.0,6664713000000.0,5.664109e+23,28.422,1038.850952,4.134,160.481,1638,11476,M5.1,2012.05.16_05:47_TAI
14,3.333173e+22,100.217,0.01161882,11170.14,46.166,2872.476,64.104,0.02463038,52.716,106.978,0.14325964,59481820000000.0,26644160000000.0,7.555776e+23,45.353,1387.221802,4.845,591.758,1750,11504,M1.2,2012.06.12_17:17_TAI
15,6.114281e+22,105.608,-0.02058463,14260.78,35.515,6877.34,67.15,-0.0345122,46.497,120.799,-0.15803383,107884800000000.0,53035880000000.0,1.514889e+24,39.816,2264.916992,5.195,1646.482,1807,11515,X1.1,2012.07.06_03:08_TAI
16,8.033443e+22,81.163,-0.01104056,11386.91,26.715,6231.285,47.619,-0.01887656,40.505,96.751,-0.05572561,91584700000000.0,33644640000000.0,1.50387e+24,34.376,2580.316406,4.918,1097.906,1807,11515,M6.9,2012.07.07_20:32_TAI
17,8.949033e+22,97.549,0.01061949,12268.8,45.216,7310.401,57.409,0.02345523,52.177,102.804,0.26049137,147237500000000.0,67513050000000.0,2.348873e+24,45.013,4557.386719,5.072,1530.863,1834,11520,X1.4,2012.07.11_20:49_TAI
18,8.869719e+22,86.869,-0.00211967,6045.942,18.504,4694.039,41.65,-0.00517937,36.209,90.546,0.06422417,90378430000000.0,7663165000000.0,1.027282e+24,30.152,2757.553223,4.57,271.187,1879,11532,M6.2,2012.07.28_00:56_TAI
19,1.6165e+22,123.559,-0.02097079,9133.229,37.01,2206.19,80.738,-0.04653898,51.861,131.362,0.27735439,37365010000000.0,16986810000000.0,2.99182e+23,40.729,937.75354,4.597,517.245,2220,11618,M3.5,2012.11.20_19:30_TAI
20,1.699009e+22,97.835,-0.00697757,12600.64,36.288,1219.095,50.905,-0.01528255,46.673,99.632,0.71896809,27186820000000.0,10081470000000.0,4.510538e+23,40.193,939.200623,3.752,188.066,2546,11692,M1.2,2013.03.14_10:58_TAI
21,1.823265e+22,108.364,-0.00913565,6738.146,31.443,1502.247,60.851,-0.02478606,46.131,108.531,0.59270221,33114500000000.0,9537400000000.0,2.726179e+23,37.848,1124.136597,4.07,278.318,2635,11719,M6.5,2013.04.10_11:16_TAI
22,2.553342e+22,108.844,-0.00914702,8404.875,38.06,2662.023,67.941,-0.02650247,51.127,114.204,0.40484291,54457810000000.0,10383270000000.0,4.962198e+23,41.817,1548.9729,4.792,406.631,3291,11875,M4.3,2013.10.22_01:20_TAI
23,3.466033e+22,102.184,0.01323691,12397.04,38.522,2672.427,56.458,0.02577776,47.861,106.172,0.10627347,54182990000000.0,27626330000000.0,8.337444e+23,40.982,1584.057373,4.517,670.304,3295,11877,M9.3,2013.10.23_04:30_TAI
24,5.476431e+22,91.109,-0.01084173,10638.07,29.122,3511.823,48.739,-0.02147222,42.264,99.518,0.04811911,66956250000000.0,34545080000000.0,1.060689e+24,36.558,1903.625732,4.663,813.975,3291,11875,M5.1,2013.10.27_08:41_TAI
25,4.710737e+22,99.456,0.00727756,11480.91,45.477,4331.162,62.947,0.01715653,52.276,103.649,0.03549535,85677160000000.0,8801168000000.0,1.156588e+24,44.766,2352.994873,4.842,552.017,3341,11890,X1.1,2013.11.07_08:26_TAI
26,3.379223e+22,103.228,0.01130387,11308.07,45.974,3170.133,66.742,0.02627786,54.083,105.683,0.11908272,61857820000000.0,11554600000000.0,8.293477e+23,45.065,2142.160889,4.525,624.245,3341,11890,X1.1,2013.11.09_09:14_TAI
27,5.37561e+22,85.398,0.00971881,7716.131,23.45,3379.259,45.115,0.01934223,38.441,94.968,-0.18505187,57419470000000.0,27265710000000.0,7.209021e+23,32.131,1563.112671,4.752,683.709,3364,11893,X1.0,2013.11.18_14:26_TAI
28,1.163337e+23,86.286,0.00721525,11621.27,32.641,7931.872,48.681,0.01315583,43.815,94.481,0.12906852,146499300000000.0,40641360000000.0,2.412682e+24,39.017,3809.405273,5.121,1127.91,3563,11943,M4.0,2014.01.03_23:46_TAI
29,8.879913e+22,89.8,0.01442519,16121.59,51.385,7144.378,56.927,0.02706368,55.514,95.655,0.1858605,142051900000000.0,64446620000000.0,2.948803e+24,48.503,4474.479004,5.045,1986.723,3563,11944,X1.2,2014.01.06_22:32_TAI
30,1.806973e+22,115.277,0.00975571,9258.576,35.633,1882.633,70.013,0.02205702,49.35,117.381,-0.00638844,36179220000000.0,10193680000000.0,3.427944e+23,39.439,1169.868164,4.331,271.97,3721,11974,M1.7,2014.02.10_07:31_TAI
31,1.128662e+22,124.72,0.01087642,7175.14,28.715,1109.651,68.838,0.02749982,45.45,130.419,0.28869736,22407070000000.0,10162330000000.0,1.694049e+23,35.954,800.263489,4.306,193.361,3894,12017,X1.0,2014.03.28_21:48_TAI
32,2.973398e+22,102.93,0.00387626,9684.097,45.866,2528.098,63.814,0.00889714,53.693,107.25,0.16813287,53202380000000.0,4321737000000.0,6.239213e+23,45.036,1519.490112,4.483,188.045,3999,12036,M7.3,2014.04.17_17:03_TAI
