,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
0,6.9394e+20,125.115,-0.00242188,1921.951,7.935,45.165,44.381,-0.00951378,28.854,124.762,-0.231812,1085042000000.0,145289400000.0,2.991456e+21,26.418,20.265724,2.259,2.838,8,11069,M1.2,2010.05.04_01:19_TAI
1,1.389247e+21,96.434,0.0047898,895.5663,0.047,58.704,27.896,0.01753121,20.507,96.687,-0.83941627,1249736000000.0,970925300000.0,2.536888e+21,16.646,20.491779,0.0,10.217,49,11079,M1.0,2010.06.11_13:39_TAI
2,1.871663e+22,80.834,-0.00523155,6007.724,19.871,944.973,36.412,-0.01371867,36.746,82.301,-0.08507425,18673790000000.0,3397039000000.0,2.323586e+23,30.668,388.580292,3.857,152.353,115,11093,M1.0,2010.08.06_02:24_TAI
3,1.001843e+22,136.404,0.00465845,3139.658,11.998,799.28,66.22,0.01536804,36.548,136.564,0.54786932,16840180000000.0,4705427000000.0,6.828978e+22,27.275,708.490906,3.619,76.296,211,11112,M2.9,2010.10.15_03:12_TAI
4,2.508143e+22,76.523,0.00417094,6441.863,19.964,1222.937,35.45,0.01030597,35.76,81.753,-0.1770287,22976530000000.0,9660441000000.0,3.124827e+23,28.649,597.599121,4.241,152.344,345,11149,M1.3,2011.01.26_09:03_TAI
5,6.916889e+21,112.572,-0.00093862,2635.044,7.086,429.281,48.409,-0.00264622,30.527,114.511,-0.16010068,8689593000000.0,825742500000.0,3.526052e+22,25.15,184.589188,3.419,9.457,362,11153,M1.9,2011.02.07_09:31_TAI
6,4.910381e+21,132.831,0.006082,5776.924,27.345,478.653,78.592,0.01346632,47.915,133.945,0.52720225,8946810000000.0,3655964000000.0,5.684191e+22,36.86,212.399704,2.589,45.062,377,11158,M6.6,2011.02.12_01:38_TAI
7,1.023795e+22,117.655,0.02698846,8778.971,47.365,1388.71,86.656,0.06412756,59.66,120.623,0.05919445,28142350000000.0,18522410000000.0,2.134621e+23,47.718,448.226074,4.223,494.078,377,11158,M2.2,2011.02.13_01:26_TAI
8,7.491616e+21,98.089,-0.00200245,2341.698,3.627,497.063,43.947,-0.00549757,27.481,102.878,-0.55529857,9339767000000.0,3046200000000.0,3.326637e+22,22.367,119.675758,3.402,21.418,384,11161,M1.1,2011.02.14_15:44_TAI
9,2.65748e+22,94.628,0.01503412,15334.24,59.824,3016.598,68.419,0.03064877,59.929,103.694,0.19981138,54724100000000.0,10197940000000.0,8.534375e+23,52.163,1111.33606,4.879,630.05,377,11158,M1.6,2011.02.14_22:25_TAI
10,1.576606e+22,106.403,-0.01182335,9707.385,36.136,1354.33,61.251,-0.02434237,46.76,110.811,0.0916343,25423210000000.0,4558704000000.0,2.971439e+23,39.95,670.349304,4.488,272.516,384,11162,M1.0,2011.02.16_18:26_TAI
11,2.916205e+22,99.987,0.0185699,10924.98,45.708,2688.694,63.318,0.03777449,51.446,108.469,0.01397567,51943830000000.0,36288720000000.0,6.323104e+23,44.69,1099.016968,4.79,809.276,377,11158,M1.4,2011.02.16_21:03_TAI
12,1.63271e+22,105.168,-0.00925316,9361.677,36.702,1352.448,59.303,-0.01961038,47.63,110.703,0.23973912,25737840000000.0,3009386000000.0,3.040919e+23,40.366,664.967468,4.466,226.323,384,11162,M1.0,2011.02.16_22:08_TAI
