,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
0,2.320991e+22,95.002,-0.00350494,11023.98,48.975,1944.992,60.616,-0.00749525,55.066,99.483,0.27814093,40823860000000.0,5338027000000.0,5.422343e+23,46.7,973.850159,4.419,129.813,401,11166,M2.0,2011.03.07_06:30_TAI
1,6.215285e+22,85.488,0.00361354,8909.001,24.885,4058.834,45.79,0.00756042,39.764,94.102,0.01978484,70432920000000.0,16963610000000.0,1.003658e+24,33.713,1910.10791,4.907,306.522,393,11164,M3.7,2011.03.07_12:12_TAI
2,2.393773e+22,106.005,0.0100986,3063.41,8.32,1410.345,43.459,0.03075863,30.02,107.368,-0.02295821,28814270000000.0,20699150000000.0,1.479738e+23,25.421,775.714539,3.623,367.266,637,11226,M2.5,2011.06.06_22:41_TAI
3,2.298869e+22,106.009,0.03202355,10860.07,41.608,2716.48,66.652,0.08156231,51.143,113.929,0.16379212,46641010000000.0,48081600000000.0,5.458109e+23,42.669,1297.592896,4.744,1211.867,750,11261,M6.0,2011.08.03_05:48_TAI
4,1.646575e+22,105.119,0.01069694,8355.769,34.432,1439.435,58.21,0.0317258,46.42,108.568,0.37971056,30602540000000.0,16975910000000.0,3.149059e+23,38.95,1138.108643,4.355,303.536,833,11283,X1.8,2011.09.07_14:38_TAI
5,6.216436e+22,76.502,-0.01348677,17712.71,41.366,5146.048,49.955,-0.02115251,48.126,91.508,0.09811299,80381440000000.0,21774060000000.0,1.900421e+24,42.409,1935.493042,4.887,1089.542,892,11302,X1.9,2011.09.24_01:40_TAI
6,4.374422e+22,81.196,-0.02110786,13535.46,37.118,3292.586,54.652,-0.03212876,47.145,97.153,0.00836134,52997000000000.0,40324530000000.0,9.375761e+23,41.586,1338.574585,4.855,1100.922,1449,11429,X1.1,2012.03.04_20:09_TAI
7,5.374901e+22,85.735,-0.02729303,15185.1,49.247,5050.992,59.171,-0.05011433,53.281,100.53,0.11184765,86319720000000.0,72406340000000.0,1.522671e+24,47.691,1968.389404,5.179,2060.733,1449,11429,X5.4,2012.03.06_16:24_TAI
8,5.381715e+22,85.533,-0.02782134,15156.35,49.642,5050.494,58.918,-0.05190862,53.353,99.673,0.05539073,85957730000000.0,78036400000000.0,1.535628e+24,47.829,1989.92334,5.218,2122.518,1449,11430,X1.3,2012.03.06_17:14_TAI
9,5.271291e+22,95.433,-0.02650386,13861.66,50.013,4896.342,61.594,-0.05485811,53.43,103.785,0.00178908,90603440000000.0,86235750000000.0,1.462071e+24,46.899,2345.86377,5.041,2104.883,1449,11429,M6.3,2012.03.08_19:53_TAI
10,4.954834e+22,105.772,-0.02347028,12229.64,41.66,4143.291,62.867,-0.04653825,48.92,111.77,0.08277304,76499860000000.0,69609890000000.0,1.134713e+24,41.922,2388.543701,4.896,1639.657,1449,11429,M8.4,2012.03.10_09:44_TAI
11,4.132394e+22,63.426,-0.00290687,6399.932,18.024,1602.906,28.928,-0.00746717,34.644,67.79,-0.10002359,29866160000000.0,10260400000000.0,5.239026e+23,26.932,839.975586,4.127,179.177,1638,11476,M5.1,2012.05.16_17:47_TAI
12,3.574721e+22,93.894,0.01074988,16126.21,55.541,3146.782,65.145,0.01887586,58.757,101.467,0.05209863,62897370000000.0,27123570000000.0,1.14164e+24,50.301,1626.127319,4.84,573.033,1750,11504,M1.9,2012.06.14_06:35_TAI
13,6.683233e+22,98.228,-0.0212134,13506.87,34.0,6651.842,60.912,-0.0356337,45.343,113.113,-0.19656193,103575000000000.0,62468970000000.0,1.540043e+24,38.722,2517.042725,5.174,1821.234,1807,11515,X1.1,2012.07.06_15:08_TAI
14,8.37509e+22,99.915,0.01029241,13876.23,45.467,6776.368,60.193,0.0204702,52.276,105.134,0.22311462,130999500000000.0,58996520000000.0,2.314202e+24,44.764,4626.051758,5.048,1292.47,1834,11520,X1.4,2012.07.12_08:49_TAI
15,7.379106e+22,93.032,-0.00207115,6700.213,20.352,4248.654,45.438,-0.0048025,37.298,96.63,0.04616286,82592680000000.0,6093372000000.0,9.214957e+23,31.198,2944.225586,4.648,214.484,1879,11532,M6.2,2012.07.28_12:56_TAI
16,1.810218e+22,108.394,-0.01291959,11200.08,47.024,2403.053,77.886,-0.03325246,56.913,115.079,0.33177015,43882820000000.0,15475810000000.0,4.633313e+23,46.213,1115.751465,4.782,402.432,2220,11618,M3.5,2012.11.21_07:30_TAI
17,1.591263e+22,103.321,-0.01013097,14520.55,39.186,1104.441,55.747,-0.01862586,48.552,105.2,0.71263939,22728170000000.0,8509469000000.0,4.42759e+23,40.849,951.650024,3.733,232.607,2546,11692,M1.2,2013.03.14_22:58_TAI
18,1.618181e+22,114.327,-0.00903593,7941.833,33.656,1327.703,65.436,-0.02082594,47.816,114.644,0.61800987,27006480000000.0,8103249000000.0,2.61832e+23,38.429,1077.534668,3.296,224.317,2635,11719,M6.5,2013.04.10_23:16_TAI
19,2.069942e+22,72.267,-0.00213541,2738.346,10.72,707.758,28.232,-0.00695789,28.949,73.911,-0.15353103,14870500000000.0,3650773000000.0,1.1782e+23,21.7,376.993896,3.401,69.183,2739,11745,M5.0,2013.05.22_05:32_TAI
20,2.488969e+22,110.574,-0.00313576,11119.9,45.096,3149.825,75.223,-0.00803643,55.44,118.734,0.38532034,62836620000000.0,8564040000000.0,6.302862e+23,45.659,1663.98999,4.91,133.831,3291,11875,M4.3,2013.10.22_13:20_TAI
21,3.463744e+22,98.489,0.01147949,11062.2,40.596,2740.084,55.89,0.02705383,49.446,100.187,0.22972459,58992860000000.0,28980600000000.0,8.479405e+23,42.504,1704.632935,4.649,662.527,3295,11877,M9.3,2013.10.23_16:30_TAI
22,6.16359e+22,80.489,-0.00980534,11067.14,29.243,3659.334,42.919,-0.0192942,41.872,89.239,0.0220099,68687250000000.0,40061870000000.0,1.236323e+24,36.344,1961.470093,4.546,824.786,3291,11875,M5.1,2013.10.27_20:41_TAI
23,4.25658e+22,99.284,0.00672758,11527.09,48.372,4207.93,63.477,0.01550812,54.024,104.085,0.08748595,80922800000000.0,11105430000000.0,1.053224e+24,46.212,2333.135254,4.788,462.844,3341,11890,X1.1,2013.11.07_20:26_TAI
24,3.519321e+22,106.0,0.01302358,10847.46,44.186,3278.746,66.782,0.03077837,52.769,108.809,0.20359153,65025280000000.0,26364780000000.0,8.167715e+23,44.27,2144.797363,4.58,738.398,3341,11890,X1.1,2013.11.09_21:14_TAI
25,5.83659e+22,75.933,0.01125808,7077.761,19.057,3286.899,40.907,0.0226601,36.309,84.417,-0.0632376,54135500000000.0,31619090000000.0,7.097622e+23,29.614,1542.985962,4.709,850.063,3364,11893,X1.0,2013.11.19_02:26_TAI
26,1.065835e+23,88.414,0.0088458,12372.9,36.644,7880.146,52.125,0.01670218,46.323,95.227,0.06920352,155987900000000.0,44619240000000.0,2.459505e+24,41.39,3958.583984,5.117,1324.012,3563,11943,M4.0,2014.01.04_11:46_TAI
27,8.062658e+22,89.251,0.01583681,16441.31,53.216,6622.42,58.061,0.03122472,56.676,93.526,0.19181642,134279000000000.0,69846720000000.0,2.817321e+24,49.799,4404.543457,4.939,2043.266,3563,11944,X1.2,2014.01.07_10:32_TAI
28,9.228987e+22,84.782,-0.00095464,14595.75,30.541,8323.958,49.082,-0.0016741,42.23,95.563,0.02905837,121489000000000.0,4336682000000.0,2.336291e+24,37.072,2466.609375,0.0,115.059,3686,11967,M1.1,2014.01.30_00:11_TAI
29,8.758115e+22,88.763,-0.00334914,13428.18,30.695,7857.691,50.488,-0.00636264,42.83,97.568,0.03618547,124871800000000.0,2220839000000.0,2.142964e+24,37.379,2597.637451,5.248,402.442,3686,11967,M6.6,2014.01.30_08:11_TAI
30,1.765591e+22,116.443,-0.00503764,9936.302,39.305,2138.077,73.191,-0.01155227,52.733,120.548,0.07636517,39672510000000.0,8558029000000.0,3.741022e+23,41.328,1263.861816,4.523,142.817,3721,11974,M1.7,2014.02.10_19:31_TAI
31,1.204348e+22,126.997,0.01733051,7994.883,25.499,1224.998,72.551,0.04220798,43.444,133.913,-0.0084771,23446710000000.0,13714280000000.0,1.902879e+23,35.223,810.218018,4.342,310.58,3894,12017,X1.0,2014.03.29_09:48_TAI
32,2.885116e+22,104.488,0.00411272,9274.327,43.084,2294.516,63.043,0.00946144,51.34,106.968,0.06040248,47449730000000.0,5899292000000.0,5.623443e+23,43.529,1357.975708,4.509,187.766,3999,12036,M7.3,2014.04.18_05:03_TAI
33,8.212835e+22,68.128,0.00213392,9619.199,29.915,4573.395,38.102,0.00477118,43.039,75.732,-0.02417661,86864650000000.0,3162266000000.0,1.560726e+24,34.92,2270.484619,4.798,260.701,4097,12055,M1.2,2014.05.07_08:29_TAI
34,9.169038e+22,89.252,0.00159343,10326.67,29.886,5797.174,48.045,0.00306211,42.763,97.605,-0.18584424,109926800000000.0,12580860000000.0,1.710293e+24,36.829,3394.113525,4.978,198.714,4197,12085,M3.1,2014.06.12_14:16_TAI
35,4.982725e+22,91.768,-0.00080266,2364.615,6.603,2676.49,39.488,-0.00247183,28.619,93.276,0.00869907,54145340000000.0,3474934000000.0,2.348861e+23,23.799,1087.268799,4.102,60.035,4294,12106,M1.4,2014.07.01_03:23_TAI
